id,employeeId,companyId,rating,creationDate
Ze007eHLiCkU2wahlkl2,suXTxI2IR6jJY3uTBL7G,ICrzmCm7bJtV8n9GROdl,1,"{""_seconds"":1404944795,""_nanoseconds"":752000000}"
Ze8qLjqdWd7WFFwtSu0k,eOrkyyxtcvCwL7dqMTUu,Ov0EsCaLyOGpYazVr8UV,3,"{""_seconds"":1303100754,""_nanoseconds"":934000000}"
ZflfZmiHyeGOinnIs32a,VWF8KTKJAF2zV8t5HNji,aDcZcIwweTeM1Sr3Sz3X,4,"{""_seconds"":1439621469,""_nanoseconds"":164000000}"
ZfwPHhUHhQySup2VvIQN,HDIMdxFE7bydNNlKTalj,aDcZcIwweTeM1Sr3Sz3X,4,"{""_seconds"":1417228501,""_nanoseconds"":460000000}"
ZgIHv3KLKhgFbjV2JmLk,S3RYFdWpBkrhw9QXohT4,2W7RVSBtvAzglTKbSuKV,5,"{""_seconds"":1554275598,""_nanoseconds"":604000000}"
Zgeo4blyqUcfI6xx48pO,HJPiYnSIdFCZUKarNdgu,l17XKGfrekSuOPw7tPoB,3,"{""_seconds"":1502056377,""_nanoseconds"":377000000}"
ZgfSOELUJWSbSG7mdISZ,ToAdRFDAbTnhpJq5Hx1E,CFm8QyWr7rBQTFz83H4p,4,"{""_seconds"":1421236222,""_nanoseconds"":755000000}"
ZggU1Z846Pu5M1IYCWxn,iREnzYnwl5tVLvp3nnjp,aDcZcIwweTeM1Sr3Sz3X,3.5,"{""_seconds"":1509973693,""_nanoseconds"":514000000}"
Zghr6QNfmg9RCFtpLRQW,buoyIqP3n8SF4oqUKGA5,nGyyHyn4PSUfp56hyG1G,4,"{""_seconds"":1310517774,""_nanoseconds"":612000000}"
ZgkO0kOAqXQiUYpPlZvV,avXfWOMdaPLK5GTDhtyK,57oJgyE4MXbxxPYGVf92,3,"{""_seconds"":1300040461,""_nanoseconds"":485000000}"
ZhWyKU2DSt75P1o7L8M2,GUvbvjaYqVVDb6KRQ1ju,0kNEruwWCWIN4F8JJQvg,1.5,"{""_seconds"":1542086485,""_nanoseconds"":374000000}"
Zi8ImJjpUIaymEPbNQ3F,ufSjZBSwAvSs7zkXh6Aq,0hzXY2zftI3mBtifQu5V,4,"{""_seconds"":1551536145,""_nanoseconds"":947000000}"
Zisd63R3eNM3xS7mYqQP,olXxJQvLEQ1qVe1RbGXG,2W7RVSBtvAzglTKbSuKV,4,"{""_seconds"":1519218644,""_nanoseconds"":365000000}"
ZkDUf8rkKfFfduhcmj2l,q4iIh0bdukrmhxHiSSBv,aDcZcIwweTeM1Sr3Sz3X,1,"{""_seconds"":1284595030,""_nanoseconds"":709000000}"
ZloyEASCKC0FdhAubolg,nzJ5dly57cGMhFFjjvaL,2W7RVSBtvAzglTKbSuKV,3.5,"{""_seconds"":1316483470,""_nanoseconds"":775000000}"
Zm9SHYMxyLE26bcslreE,PUtcuTnEsID9qKzmZztL,aDcZcIwweTeM1Sr3Sz3X,3,"{""_seconds"":1607514213,""_nanoseconds"":517000000}"
ZntEollj9GppPqdDGejQ,LZYYqeZQElnZbj7a32RI,0kNEruwWCWIN4F8JJQvg,3.5,"{""_seconds"":1314655751,""_nanoseconds"":691000000}"
ZoSXtHT5uIxLt3gEdDww,kvhS8Su7Skt9t83rKeTy,57oJgyE4MXbxxPYGVf92,3,"{""_seconds"":1667042964,""_nanoseconds"":821000000}"
ZoiAXGZMNxMfkrw5zXBp,uTMuCA3Nr14YlZIAe4Tb,0kNEruwWCWIN4F8JJQvg,3,"{""_seconds"":1668876168,""_nanoseconds"":269000000}"
ZoyaeICvlP77zjo14a8c,a0810N9aZHODLVifUoR0,jmJi8M0fBSCZjTsY1XZd,4,"{""_seconds"":1440867996,""_nanoseconds"":410000000}"
ZpcGrkSdcDsuousQMCXL,8Tp7SXwq6RtZhLsqVx7V,c4gp3oKOjDcCTa3PWYRy,5,"{""_seconds"":1561332376,""_nanoseconds"":60000000}"
ZpmPP3dY9qpTmhgKynch,zQ0OFiQksX1Ih63nra4N,8PWCUycv0jjYY0y6E4fD,1,"{""_seconds"":1340330083,""_nanoseconds"":50000000}"
ZqlHKdY5au84Zg6HlcL4,r70DCxOotNJYMTVMsWt0,c4gp3oKOjDcCTa3PWYRy,4,"{""_seconds"":1605256929,""_nanoseconds"":488000000}"
Zqr8G8wSPpfzxl3X8dl6,Yaje7nW6CuJoUWy0sfIF,QBmHEmYge9BxYYF2gK0l,4.5,"{""_seconds"":1532961805,""_nanoseconds"":289000000}"
ZrmGichm3FNpDbn0rQb4,N5HIWP6IjgNW7qnqnyyO,fP1CjURUyP5AlLywzC6d,1,"{""_seconds"":1508327054,""_nanoseconds"":254000000}"
Zrvi7U46zZMwdegWOEs3,hnipCMDEXoTAPQX6pHVj,OfY4vv7pgJ5w1CmMhz3M,3.5,"{""_seconds"":1576389268,""_nanoseconds"":296000000}"
ZsKQM31lA6dXgXrwNAST,xTtpPNa5in175fwxgrwe,ICrzmCm7bJtV8n9GROdl,3.5,"{""_seconds"":1532698117,""_nanoseconds"":258000000}"
ZsMgHgi5XJ7VtpRKhgaP,7qb9L6ijhtps6Clw5bFX,qi6pbTev82jWQhbWngaT,4,"{""_seconds"":1392774437,""_nanoseconds"":877000000}"
ZsvYeJEWnj8ytZhfeIwF,flD4zCIlaYiIcpcbOTgH,8PWCUycv0jjYY0y6E4fD,3,"{""_seconds"":1597205264,""_nanoseconds"":648000000}"
ZvExzTOiyx4UfXoNrb7v,vdvGTumXiUUNdNEbrum5,r4vXAQrpW1lvjGQ7ZNR2,4,"{""_seconds"":1587753844,""_nanoseconds"":480000000}"
ZvGUN448niIyED6eU4n6,WvtTICaHKrJ4XpYvSIRA,57oJgyE4MXbxxPYGVf92,3.5,"{""_seconds"":1295438318,""_nanoseconds"":150000000}"
ZvQsN75AlxXWs95QubZh,mPfSid7mMI8iu6Drdaew,5pbw6CrRy2DT2QFc4B9M,4,"{""_seconds"":1404762022,""_nanoseconds"":629000000}"
ZvRVYJStdcC9DqgY1tX5,BlS5WQPuxnUjmc7dHYva,oicFooeach3VubW4KwJr,4,"{""_seconds"":1560205007,""_nanoseconds"":608000000}"
ZwbmNVEMQlwjRTt5rLKC,e2olhmaw5s8iayfRpw6g,8PWCUycv0jjYY0y6E4fD,3.5,"{""_seconds"":1274081814,""_nanoseconds"":760000000}"
ZxDcptwMWUtsFNpqmOCI,TsUlNxa4vkwFv0W8lGSC,naoTrCHThzlUN9hHj5kT,4,"{""_seconds"":1575511425,""_nanoseconds"":570000000}"
ZxNJtF9B5LRxH1Hv4Y15,SeFsmSajYp071pZg0Yxh,cPhIUTHws87c58ecrQV2,5,"{""_seconds"":1429015815,""_nanoseconds"":434000000}"
ZzECwH3zZvWVHrclbfcZ,BcrFNcanL2YEMrhib8ZZ,fP1CjURUyP5AlLywzC6d,5,"{""_seconds"":1629309371,""_nanoseconds"":62000000}"
ZzgWkX2fGJRrOo0M4F8j,3Fsg7KAuvEXZA3TFtiU7,UbIUYv5sV6k91TMmKyij,5,"{""_seconds"":1267968382,""_nanoseconds"":105000000}"
ZztWBmyQPx3hSNhRD2hF,mA3zFZMeMPkdHro5b1gx,E7FHqKgvSDUJ5oYD0VWg,4,"{""_seconds"":1279622545,""_nanoseconds"":246000000}"
a0SyjzO7TjetvjSwd53S,qrUCBu9hcSov5QNTTcQy,c4gp3oKOjDcCTa3PWYRy,4.5,"{""_seconds"":1422016885,""_nanoseconds"":363000000}"
a0W6siTUEie4NpEHPna4,sdVCpmHvkT5Vu9XAjjKd,EBknh7bEnO3NyTrr1062,3.5,"{""_seconds"":1665700771,""_nanoseconds"":375000000}"
a1cuAPWFrVh4VGaMqJrX,oPzhiyyZOBHNUorjBDtx,8PWCUycv0jjYY0y6E4fD,4,"{""_seconds"":1431670098,""_nanoseconds"":308000000}"
a1zUpbzn9sQSsiSEF1pv,3WWzdqSm2d0yL9xWrueq,2W7RVSBtvAzglTKbSuKV,5,"{""_seconds"":1367155797,""_nanoseconds"":964000000}"
a2ceBUNEY3yMcBYnWZqb,cJPYTEu5NZxdpWMwtVD3,qi6pbTev82jWQhbWngaT,4.5,"{""_seconds"":1376381255,""_nanoseconds"":410000000}"
a3DG76tIsoD9hSSfb6GQ,ZYMaFg8kPJMLxgKxsO37,UbIUYv5sV6k91TMmKyij,2,"{""_seconds"":1544440368,""_nanoseconds"":904000000}"
a3Ts9QnRrmBiznwOVqfE,CMNzrCHI6qByJcBC9ytG,QBmHEmYge9BxYYF2gK0l,5,"{""_seconds"":1442481670,""_nanoseconds"":805000000}"
a50FxkjeAcaihZVogE5P,gcgpAexO2yTBFTUlcfjd,l17XKGfrekSuOPw7tPoB,4,"{""_seconds"":1445575272,""_nanoseconds"":697000000}"
a5ZhfuQrynCmflLyre2C,iAh7FKgX6EDeZDG3QO9o,0kNEruwWCWIN4F8JJQvg,4,"{""_seconds"":1360508470,""_nanoseconds"":419000000}"
a5lnSgzu0hgApAdly0Ps,i38xkNbEt4GLru79TtJW,ICrzmCm7bJtV8n9GROdl,3,"{""_seconds"":1482158094,""_nanoseconds"":458000000}"
a6Ve2VbjWBKexMKI8IR5,cUStslo8DwXMrRsXo25W,cPhIUTHws87c58ecrQV2,3,"{""_seconds"":1265600144,""_nanoseconds"":9000000}"
a6nm6gkP7g4HX3vlvaT2,c7nTeqGOCMpYRJ9OIg4t,0hzXY2zftI3mBtifQu5V,5,"{""_seconds"":1427006053,""_nanoseconds"":575000000}"
a6vhW0WMN62HEiNjDYSn,2hofUfG1GiP9cbaCm5Un,75uD6iP12uEVLpULDmpu,1,"{""_seconds"":1450547461,""_nanoseconds"":16000000}"
a80eIGuA2ICqq3xMws3h,5JxVNGkjyMaFcVioGeIJ,fP1CjURUyP5AlLywzC6d,5,"{""_seconds"":1306521741,""_nanoseconds"":107000000}"
a8JDpLhNdmkgivhKifB4,TLpVpXGameNxWCEIMOny,c4gp3oKOjDcCTa3PWYRy,1,"{""_seconds"":1581377270,""_nanoseconds"":34000000}"
a9qvfuqUOK2KyLy3T2YE,PvTeq7amm2oiDKLBGBX5,l17XKGfrekSuOPw7tPoB,5,"{""_seconds"":1619592788,""_nanoseconds"":503000000}"
aB3K90rl0SCtxwPbCQ96,VUoFOJehOLORLFs5loVP,He5Mv7RiQ2i0garxQxGa,3.5,"{""_seconds"":1461911071,""_nanoseconds"":288000000}"
aBHgVriErwq4SYcpIjil,zM2KGjkP7Uy8XUJZ51Gm,oKcTsIup3B2CAMSFz584,3,"{""_seconds"":1282865410,""_nanoseconds"":683000000}"
aBdv1Mj5IsMUAOVXkIGW,VJijRdVbuRBJidvWSr65,CFm8QyWr7rBQTFz83H4p,5,"{""_seconds"":1545001119,""_nanoseconds"":387000000}"
aBkMd9lwrNtYKVKXiNs3,qO5gHH6yQy89j2FgKdsu,He5Mv7RiQ2i0garxQxGa,4,"{""_seconds"":1286409978,""_nanoseconds"":773000000}"
aBn06OvGftPST33RfKnR,Fzafe0BbkeXKA8pK2VJO,UbIUYv5sV6k91TMmKyij,3,"{""_seconds"":1440061771,""_nanoseconds"":869000000}"
aBtB5nBKxx8IpKPj2q8Z,3K5CsD6DlxwgTH9AAeCM,qi6pbTev82jWQhbWngaT,3,"{""_seconds"":1510024108,""_nanoseconds"":353000000}"
aEJuvdBw7eiU9j0BJP9P,A9K7OvX3aXeOjuy6rMVm,OfY4vv7pgJ5w1CmMhz3M,1.5,"{""_seconds"":1481125762,""_nanoseconds"":304000000}"
aEmVERmkmkRLaihOnSFt,GPHjUh1PBwAVvOdxn0Rr,CFm8QyWr7rBQTFz83H4p,3,"{""_seconds"":1381473016,""_nanoseconds"":235000000}"
aEmuTrHxVxCsKuaXnVzY,WTZV5dHjnD8q93Zm4iYa,QBmHEmYge9BxYYF2gK0l,4.5,"{""_seconds"":1368885616,""_nanoseconds"":467000000}"
aFNpKYYDix7Lc8ugCWTf,wK799gGj5bQVaPvc8Xnq,nGyyHyn4PSUfp56hyG1G,5,"{""_seconds"":1515124935,""_nanoseconds"":905000000}"
aGMap3VMh2YQ7oANO2hm,wai5Q9YD454K1mlUBWzw,naoTrCHThzlUN9hHj5kT,4,"{""_seconds"":1524838680,""_nanoseconds"":853000000}"
aH75wY7VqxhrYsUJDeLq,uB2KouwEPuu3sokITYcM,fP1CjURUyP5AlLywzC6d,3.5,"{""_seconds"":1439176853,""_nanoseconds"":475000000}"
aHymAetJ097dw38jR8mm,MIOOiMCZ5fOULN3cCmVg,l17XKGfrekSuOPw7tPoB,4.5,"{""_seconds"":1328121872,""_nanoseconds"":613000000}"
aIFjYsLWBhTTrNlR9Cc2,nudqqaTtN8xUda4tBvdq,dEJdDR0YEQsyPgZLoUam,4,"{""_seconds"":1382866103,""_nanoseconds"":576000000}"
aIjnAuDGLB5zEx23y8My,9wmmSMffGZgcV7VVhj4F,jmJi8M0fBSCZjTsY1XZd,5,"{""_seconds"":1608180488,""_nanoseconds"":590000000}"
aJ8hZAaipA60zQFQOPnq,mj4yJkynmwsjRiYg4r6L,CFm8QyWr7rBQTFz83H4p,2.5,"{""_seconds"":1378175229,""_nanoseconds"":568000000}"
aLIv5UOP42KG5biyFHVA,8nmqZrhgLDfQZGoHDo4s,oKcTsIup3B2CAMSFz584,1,"{""_seconds"":1265209606,""_nanoseconds"":847000000}"
aMLzo1cNd51UjFbNHGh1,ct8DmtHEoXEm4q2ZM1zD,oicFooeach3VubW4KwJr,4,"{""_seconds"":1289367908,""_nanoseconds"":579000000}"
aMbC3JkVnt6ugUUOvXDO,aLYimdcUL6YBDrP30Cba,8PWCUycv0jjYY0y6E4fD,3.5,"{""_seconds"":1295013767,""_nanoseconds"":626000000}"
aO1Fw2nwFAD640oyfIyN,te0it29nX2ajRy10xiCc,cPhIUTHws87c58ecrQV2,5,"{""_seconds"":1286069611,""_nanoseconds"":622000000}"
aO5Z6Pf8B3ovH65oYTbf,mnsdNQf3koZ6ViWHhdUj,EBknh7bEnO3NyTrr1062,2,"{""_seconds"":1565032451,""_nanoseconds"":370000000}"
aOn0EIQayb5VoHKYevZJ,znqMaome9edl5Pq96AMD,75uD6iP12uEVLpULDmpu,3.5,"{""_seconds"":1436282262,""_nanoseconds"":548000000}"
aP0tNk45c007xLm7zVvZ,tuYeQyaMABzo303jq2mA,E7FHqKgvSDUJ5oYD0VWg,5,"{""_seconds"":1361839299,""_nanoseconds"":597000000}"
aPndfwj88CoOOtkW8QP3,vAuBoZCxfVssEd5l4drA,dEJdDR0YEQsyPgZLoUam,3,"{""_seconds"":1278533766,""_nanoseconds"":913000000}"
aQM9VVvuel15daRqPA0E,3jLUbXyYAi5r5m6yfx8d,l17XKGfrekSuOPw7tPoB,5,"{""_seconds"":1474457216,""_nanoseconds"":500000000}"
aQPFQv1zero2xAanROVD,6Z6fDvEqPtX0qcMr4omK,l17XKGfrekSuOPw7tPoB,3.5,"{""_seconds"":1286497587,""_nanoseconds"":238000000}"
aQXl1LlpWDFBF7Nr9ebr,8nmqZrhgLDfQZGoHDo4s,8PWCUycv0jjYY0y6E4fD,4.5,"{""_seconds"":1491756905,""_nanoseconds"":3000000}"
aQbSrBjsZiwDoyh8s6ac,kIz4M9Hsc0ndbOsv3PSj,oKcTsIup3B2CAMSFz584,4,"{""_seconds"":1425379152,""_nanoseconds"":790000000}"
aQbbz1v6gdD6OGmTC82F,4ahx2uJF1baMNMkhklWI,dEJdDR0YEQsyPgZLoUam,4,"{""_seconds"":1616780159,""_nanoseconds"":257000000}"
aQdGP7cZdqfDlFGMiCx8,HkezKINnGzWCsBI4vEuB,oKcTsIup3B2CAMSFz584,5,"{""_seconds"":1605654504,""_nanoseconds"":233000000}"
aQfWhss0h4bJHVEWY0Bh,2wp63xLtNTyGGavXPcs2,naoTrCHThzlUN9hHj5kT,4.5,"{""_seconds"":1322226366,""_nanoseconds"":749000000}"
aT5TXC5DM5jQfiMiL8EK,iNGHNL89nnXEXY2n2L7A,8PWCUycv0jjYY0y6E4fD,5,"{""_seconds"":1657747579,""_nanoseconds"":456000000}"
aTKu7tCg0m9UnZwSjRhA,aLYimdcUL6YBDrP30Cba,EBknh7bEnO3NyTrr1062,3,"{""_seconds"":1499515739,""_nanoseconds"":362000000}"
aUas6rkeRNaNb4d1Tb6y,8YiNcOa62JWeZfVgsFrM,jmJi8M0fBSCZjTsY1XZd,5,"{""_seconds"":1467451877,""_nanoseconds"":564000000}"
aVH5aSYL7m7vOyIp2Ytw,F06TPx9lzESaI8ABvDWL,c4gp3oKOjDcCTa3PWYRy,4,"{""_seconds"":1559285741,""_nanoseconds"":251000000}"
aVNbbuW3isk5OpKIZVcz,v6wV31s2mrrrgtOltxJi,57oJgyE4MXbxxPYGVf92,4,"{""_seconds"":1565675026,""_nanoseconds"":111000000}"
aX6s8NijcFmeFyxnW5IZ,oCruJRl44AKsy9nZJvtL,ICrzmCm7bJtV8n9GROdl,4,"{""_seconds"":1467717280,""_nanoseconds"":317000000}"
aXPmJPE0aXRmAnGGIukr,O6zHOuYvAuV0RcUlEQRr,cPhIUTHws87c58ecrQV2,3,"{""_seconds"":1522204480,""_nanoseconds"":393000000}"
aXoE2lymIQH8tn6wO3jd,psDX86OlzGioXUikuWWw,naoTrCHThzlUN9hHj5kT,4,"{""_seconds"":1459878172,""_nanoseconds"":874000000}"
aXzpg18tGRYRZ84AqMnR,utmmeOrSwckSEXT6hDvj,0hzXY2zftI3mBtifQu5V,3.5,"{""_seconds"":1499754280,""_nanoseconds"":208000000}"
aY0uKVAUSUOketP55VNk,i5xo5AzjCPs7t4zxshOD,0kNEruwWCWIN4F8JJQvg,4,"{""_seconds"":1430192575,""_nanoseconds"":13000000}"
aYFKdEEm73eYqoDS80go,gLrOTvhQ2OUb0AUjW6QJ,r4vXAQrpW1lvjGQ7ZNR2,3,"{""_seconds"":1394692321,""_nanoseconds"":953000000}"
aYphgcvBrfwt4zheJAeX,TreOEA8vs6QhwzXACDQq,He5Mv7RiQ2i0garxQxGa,3.5,"{""_seconds"":1286139375,""_nanoseconds"":748000000}"
aZPMrbvmTbF6ywxUVxoJ,e9FMfYdELmN0kb2dwPms,CFm8QyWr7rBQTFz83H4p,4,"{""_seconds"":1269612863,""_nanoseconds"":993000000}"
aZYEZ6OgFnycStWeDmUB,PyK79DTrebRdYyc2kQWa,nGyyHyn4PSUfp56hyG1G,5,"{""_seconds"":1471734320,""_nanoseconds"":147000000}"
aa1hONl7mG7yEWV0nN2w,7oKJerZbMYW8TGqunhyS,cPhIUTHws87c58ecrQV2,2,"{""_seconds"":1588252584,""_nanoseconds"":241000000}"
abjS7LYhy6379EZmTrVp,m8OKOFCPjmvHJ5qfPfLw,2W7RVSBtvAzglTKbSuKV,4.5,"{""_seconds"":1489452517,""_nanoseconds"":489000000}"
abylc0XHzvzLNUq2cnUt,R8qEHCFSPynlKDaB6i9u,UbIUYv5sV6k91TMmKyij,3.5,"{""_seconds"":1659355318,""_nanoseconds"":374000000}"
adKwFSUCuCaQBogLDTNQ,2wsQiYVGjSlTAVYYDa3f,0hzXY2zftI3mBtifQu5V,4.5,"{""_seconds"":1618604449,""_nanoseconds"":66000000}"
adzZvOjJ1biofNKXBH8G,L37ix8K13ufm9KhnB3vp,0kNEruwWCWIN4F8JJQvg,3,"{""_seconds"":1493361702,""_nanoseconds"":127000000}"
afQwzC8zKl7fO4puh7dU,tFKlbSLfw61HB0qIUjuR,E7FHqKgvSDUJ5oYD0VWg,2,"{""_seconds"":1550725961,""_nanoseconds"":542000000}"
afkqny70S1hGRo4Ikzms,oh6EBhBVQ11hZBSPyJd0,dEJdDR0YEQsyPgZLoUam,3,"{""_seconds"":1655970530,""_nanoseconds"":124000000}"
afpgonhrKkJgVJxlip3C,Vf78gbVQBMG23w45Z2DN,cPhIUTHws87c58ecrQV2,4,"{""_seconds"":1328122079,""_nanoseconds"":282000000}"
agC8ointmHUzWmRzxcxX,dgDLAAfcoTTvquSxBhTg,UbIUYv5sV6k91TMmKyij,3.5,"{""_seconds"":1498253983,""_nanoseconds"":45000000}"
ahQ7OGvnHhpgmkKPPAUr,2ZnQjDmUGUhWeffJqzWT,CFm8QyWr7rBQTFz83H4p,3,"{""_seconds"":1489167556,""_nanoseconds"":58000000}"
aigurpGXRDOFSvMiViIq,tJb2qv0taNT1JMqtyAfz,oKcTsIup3B2CAMSFz584,2.5,"{""_seconds"":1364441113,""_nanoseconds"":60000000}"
ajf4sEPfbyXBJ3JYknUZ,jBBfreYQ22nt1c0uFz8Z,E7FHqKgvSDUJ5oYD0VWg,2,"{""_seconds"":1371586669,""_nanoseconds"":760000000}"
ajoZUsOczLCn8qUjI2kL,L2q35Yx49hyLvRDe7QRD,cPhIUTHws87c58ecrQV2,3,"{""_seconds"":1560887006,""_nanoseconds"":737000000}"
ajsridZuBVs1clLGgcjd,z3UhiUEhuAuFcXnhQX6W,75uD6iP12uEVLpULDmpu,5,"{""_seconds"":1641091572,""_nanoseconds"":717000000}"
akNo58X8223xTI62jHPx,fePQOyUpKwQnFE7KOfcn,8PWCUycv0jjYY0y6E4fD,2.5,"{""_seconds"":1272351093,""_nanoseconds"":971000000}"
akn58PiAHWjeT8BlNdxi,2HEaBgNrbHRgsOdqBm2n,QBmHEmYge9BxYYF2gK0l,5,"{""_seconds"":1305409043,""_nanoseconds"":698000000}"
alcQfZh7dac8CtOMP4C7,piUCYs5WlBGPt3VPSZqp,OfY4vv7pgJ5w1CmMhz3M,4,"{""_seconds"":1601769350,""_nanoseconds"":22000000}"
algSlAVSpCBIupcbz3Bq,zk48yvhMQYIelcb1DxlS,0kNEruwWCWIN4F8JJQvg,4,"{""_seconds"":1403923455,""_nanoseconds"":518000000}"
aluAbrYwxSVNes3IX7WT,xLfOrLkCkMUH0YLIufm6,2W7RVSBtvAzglTKbSuKV,4,"{""_seconds"":1657989993,""_nanoseconds"":155000000}"
am5JyY3mfQeLo254nFTR,fnovhORPc55QMf8FLjjo,oKcTsIup3B2CAMSFz584,4,"{""_seconds"":1639830710,""_nanoseconds"":454000000}"
am5xNfOuEHvwDwaMyJH1,Gt369wjw5zuMRvzukPGN,c4gp3oKOjDcCTa3PWYRy,5,"{""_seconds"":1422951460,""_nanoseconds"":170000000}"
amqJt0DtSE9uNXDw4QM9,qcDZmYt4dTz1gkhDF0Z4,2W7RVSBtvAzglTKbSuKV,5,"{""_seconds"":1386440822,""_nanoseconds"":650000000}"
amv6eEkLBHFUDmyV7wZm,diosy2BPGWyb96WkCKFs,r4vXAQrpW1lvjGQ7ZNR2,4.5,"{""_seconds"":1643242129,""_nanoseconds"":617000000}"
ann9JrH4g1USfH7DtTn7,YqA3xmc33oKJ4CKQYqcF,75uD6iP12uEVLpULDmpu,5,"{""_seconds"":1384454852,""_nanoseconds"":934000000}"
aopo2yDJguw0JccHZ2Iy,10QiYT3iiHiGK5ZfBhtq,naoTrCHThzlUN9hHj5kT,4,"{""_seconds"":1455739612,""_nanoseconds"":520000000}"
aoy0Vt7B6uwIQ7gbc9hI,kUXf1OzAo8LeEOHoQ83n,Vh5YJq0Ln7QZzgihae1u,5,"{""_seconds"":1499697892,""_nanoseconds"":328000000}"
apJNQpWo4JPMKgckvEnA,B67Oy6ZtQpulAS9pXrcW,r4vXAQrpW1lvjGQ7ZNR2,2,"{""_seconds"":1292638696,""_nanoseconds"":251000000}"
ape41jgR4IS7WKVdwORR,1d6u35nIB9qNjrRcP7ZQ,fP1CjURUyP5AlLywzC6d,5,"{""_seconds"":1612752450,""_nanoseconds"":569000000}"
aqDFp1I5sNcjdHb1oizm,Zc3kwnlcTtGaQB3odM8b,jmJi8M0fBSCZjTsY1XZd,3,"{""_seconds"":1648967929,""_nanoseconds"":838000000}"
aqfYVVQvzFGerAWUc2f6,YiMn1941ApD8v4EzuSqJ,Vh5YJq0Ln7QZzgihae1u,2.5,"{""_seconds"":1623241710,""_nanoseconds"":760000000}"
aqo3e0N0uTFkDB7XnqXR,A4NoQBgDdZz7NKFhOgrj,EBknh7bEnO3NyTrr1062,3,"{""_seconds"":1650426646,""_nanoseconds"":264000000}"
art6hn4cNv9qwNiArH75,Wop9gdBhqs8PwjB1A8IL,aDcZcIwweTeM1Sr3Sz3X,3,"{""_seconds"":1617301447,""_nanoseconds"":242000000}"
as3r4SW2EcwY0wBBWBWN,m5n0gvtp3CAsTuxeibHC,r4vXAQrpW1lvjGQ7ZNR2,5,"{""_seconds"":1383982158,""_nanoseconds"":401000000}"
asiwqOJC6riwGSXeP98z,Y7x6WZ1W4toYcigWVa6l,qi6pbTev82jWQhbWngaT,3.5,"{""_seconds"":1502117986,""_nanoseconds"":691000000}"
atKvlLHEP5N8s2iCTxDN,c5rTXMnKlGcaEJwpd6Vj,Ov0EsCaLyOGpYazVr8UV,3,"{""_seconds"":1563486575,""_nanoseconds"":688000000}"
atZpfXQtReTVJy1rNCee,wNRJVj4UDjP674Ny43xy,0kNEruwWCWIN4F8JJQvg,4,"{""_seconds"":1342628249,""_nanoseconds"":319000000}"
atyQ7qZG6LWvtvB2fr8K,O9rc1Ic6mhxDa3oM0maq,naoTrCHThzlUN9hHj5kT,4.5,"{""_seconds"":1487659781,""_nanoseconds"":446000000}"
auNgupXQ53FwyXUHX7HY,GtS7ywWWd9A66EJS9B3q,jmJi8M0fBSCZjTsY1XZd,3,"{""_seconds"":1612421922,""_nanoseconds"":16000000}"
av10qz1PYBaVdyuHjCLB,So63mL0eRPprPw9QGXFq,QBmHEmYge9BxYYF2gK0l,4.5,"{""_seconds"":1497336133,""_nanoseconds"":678000000}"
avaZ82fAwXaa1Wz1se6A,IvCDw9IRfbsfCc3ajFSB,fP1CjURUyP5AlLywzC6d,4,"{""_seconds"":1533639108,""_nanoseconds"":841000000}"
avbBLnwYyIJ9V3cxXpsC,7ykeTIkiAHZa7F4KWZMJ,0hzXY2zftI3mBtifQu5V,4.5,"{""_seconds"":1665331091,""_nanoseconds"":585000000}"
aw4cWKTKCJFT67UsP4p8,MrLDwMMLQC9RBJIEgR12,r4vXAQrpW1lvjGQ7ZNR2,4,"{""_seconds"":1573929818,""_nanoseconds"":507000000}"
aw8rYJc46yhRGM7lymP9,FZinBNRpUWg0PkKIpoZ4,r4vXAQrpW1lvjGQ7ZNR2,4.5,"{""_seconds"":1478459398,""_nanoseconds"":505000000}"
awriUpeI1e70V9vO8NIp,GmaIc9W41eWgUaHXt0K0,0hzXY2zftI3mBtifQu5V,3.5,"{""_seconds"":1382640308,""_nanoseconds"":294000000}"
aygqZvX3cs76PCHkjhtP,kvhS8Su7Skt9t83rKeTy,r4vXAQrpW1lvjGQ7ZNR2,4,"{""_seconds"":1298119870,""_nanoseconds"":307000000}"
ayzStAFMva61dbfHFvb6,PyK79DTrebRdYyc2kQWa,oKcTsIup3B2CAMSFz584,5,"{""_seconds"":1287171933,""_nanoseconds"":444000000}"
azviJmKlUC2NfrxZdi62,TIuUL4hGX0jVdlTrcXPp,E7FHqKgvSDUJ5oYD0VWg,3,"{""_seconds"":1631799021,""_nanoseconds"":200000000}"
b0FNLgoKBoOEHlXnfIsq,5TTfHHSJm3AJoKlDis2N,naoTrCHThzlUN9hHj5kT,4,"{""_seconds"":1417548997,""_nanoseconds"":394000000}"
b1IjocZgfX290y0SnuO9,vcd4SpwSA5B8kAmuHLSk,5pbw6CrRy2DT2QFc4B9M,5,"{""_seconds"":1619063842,""_nanoseconds"":340000000}"
b1foFFu6QcbpnPbqCypM,RizGl1pJ12chysPkX2Wr,ICrzmCm7bJtV8n9GROdl,4,"{""_seconds"":1591034176,""_nanoseconds"":228000000}"
b2p1Uxok1fMtnNcBGNb9,bVCPRjC3ET8QFO6ho8KG,2W7RVSBtvAzglTKbSuKV,4,"{""_seconds"":1606050945,""_nanoseconds"":90000000}"
